rank,kanji,count,on_readings,kun_readings,nanori,meanings_en
8636,檇,4,,,,
8637,檞,4,,,,
8638,檟,4,,,,
8639,櫆,4,,,,
8640,欃,4,,,,
8641,欑,4,,,,
8642,欬,4,,,,
8643,汳,4,,,,
8644,洓,4,,,,
8645,洦,4,,,,
8646,洨,4,,,,
8647,浡,4,,,,
8648,淈,4,,,,
8649,湄,4,,,,
8650,湢,4,,,,
8651,潒,4,,,,
8652,潽,4,,,,
8653,濳,4,,,,
8654,灈,4,,,,
8655,灥,4,,,,
8656,烋,4,,,,
8657,烜,4,,,,
8658,煋,4,,,,
8659,爿,4,,,,
8660,牕,4,,,,
8661,犨,4,,,,
8662,狌,4,,,,
8663,玐,4,,,,
8664,瑝,4,,,,
8665,瑲,4,,,,
8666,璥,4,,,,
8667,畍,4,,,,
8668,瘓,4,,,,
8669,砠,4,,,,
8670,礻,4,,,,
8671,秫,4,,,,
8672,窂,4,,,,
8673,筲,4,,,,
8674,簟,4,,,,
8675,簱,4,,,,
8676,籩,4,,,,
8677,籹,4,,,,
8678,粔,4,,,,
8679,絙,4,,,,
8680,綃,4,,,,
8681,繿,4,,,,
8682,纎,4,,,,
8683,缼,4,,,,
8684,翮,4,,,,
8685,翽,4,,,,
8686,翿,4,,,,
8687,耑,4,,,,
8688,聱,4,,,,
8689,胗,4,,,,
8690,臅,4,,,,
8691,舃,4,,,,
8692,舢,4,,,,
8693,艋,4,,,,
8694,艎,4,,,,
8695,芖,4,,,,
8696,芾,4,,,,
8697,莘,4,,,,
8698,莜,4,,,,
8699,蒦,4,,,,
8700,蓀,4,,,,
8701,蕓,4,,,,
8702,蕕,4,,,,
8703,蚖,4,,,,
8704,蝘,4,,,,
8705,蝱,4,,,,
8706,螎,4,,,,
8707,螗,4,,,,
8708,衜,4,,,,
8709,衹,4,,,,
8710,袵,4,,,,
8711,袺,4,,,,
8712,袼,4,,,,
8713,褆,4,,,,
8714,覴,4,,,,
8715,詘,4,,,,
8716,詿,4,,,,
8717,豭,4,,,,
8718,貛,4,,,,
8719,賍,4,,,,
8720,賙,4,,,,
8721,贗,4,,,,
8722,赥,4,,,,
8723,躃,4,,,,
8724,躭,4,,,,
8725,軏,4,,,,
8726,輞,4,,,,
8727,辵,4,,,,
8728,邐,4,,,,
8729,鄘,4,,,,
8730,酘,4,,,,
8731,酤,4,,,,
8732,釶,4,,,,
8733,鉸,4,,,,
8734,鉻,4,,,,
8735,銙,4,,,,
8736,鋮,4,,,,
8737,鋿,4,,,,
8738,鍪,4,,,,
8739,鏦,4,,,,
8740,鏻,4,,,,
8741,鑱,4,,,,
8742,閟,4,,,,
8743,闉,4,,,,
8744,靤,4,,,,
8745,鞁,4,,,,
8746,鞺,4,,,,
8747,飥,4,,,,
8748,餳,4,,,,
8749,餺,4,,,,
8750,饞,4,,,,
8751,驇,4,,,,
8752,髠,4,,,,
8753,鯪,4,,,,
8754,鯯,4,,,,
8755,鯿,4,,,,
8756,鰄,4,,,,
8757,鰖,4,,,,
8758,鱫,4,,,,
8759,鱵,4,,,,
8760,鳬,4,,,,
8761,鴂,4,,,,
8762,鴼,4,,,,
8763,鶗,4,,,,
8764,鶘,4,,,,
8765,鸎,4,,,,
8766,鸖,4,,,,
8767,鼐,4,,,,
8768,㐮,3,,,,
8769,㖦,3,,,,
8770,㗅,3,,,,
8771,㰦,3,,,,
8772,䄅,3,,,,
8773,䋖,3,,,,
8774,䒑,3,,,,
8775,䯊,3,,,,
8776,丂,3,,,,
8777,丒,3,,,,
8778,丩,3,,,,
8779,亳,3,,,,
8780,仡,3,,,,
8781,伂,3,,,,
8782,伕,3,,,,
8783,佂,3,,,,
8784,侷,3,,,,
8785,倲,3,,,,
8786,倵,3,,,,
8787,偊,3,,,,
8788,傽,3,,,,
8789,僩,3,,,,
8790,儈,3,,,,
8791,儵,3,,,,
8792,冸,3,,,,
8793,刋,3,,,,
8794,劘,3,,,,
8795,劦,3,,,,
8796,匞,3,,,,
8797,厷,3,,,,
8798,厺,3,,,,
8799,叅,3,,,,
8800,吚,3,,,,
8801,哬,3,,,,
8802,唅,3,,,,
8803,啑,3,,,,
8804,喿,3,,,,
8805,嗃,3,,,,
8806,嘠,3,,,,
8807,噭,3,,,,
8808,嚚,3,,,,
8809,嚞,3,,,,
8810,囎,3,,,,
8811,圁,3,,,,
8812,圂,3,,,,
8813,垉,3,,,,
8814,垔,3,,,,
8815,埭,3,,,,
8816,堉,3,,,,
8817,塍,3,,,,
8818,塿,3,,,,
8819,墐,3,,,,
8820,壢,3,,,,
8821,壴,3,,,,
8822,夓,3,,,,
8823,夣,3,,,,
8824,孖,3,,,,
8825,尢,3,,,,
8826,尪,3,,,,
8827,屚,3,,,,
8828,屵,3,,,,
8829,巋,3,,,,
8830,庬,3,,,,
8831,廕,3,,,,
8832,徜,3,,,,
8833,忄,3,,,,
8834,忮,3,,,,
8835,怤,3,,,,
8836,悁,3,,,,
8837,悤,3,,,,
8838,惝,3,,,,
8839,慞,3,,,,
8840,憃,3,,,,
8841,憘,3,,,,
8842,懕,3,,,,
8843,扆,3,,,,
8844,抨,3,,,,
8845,捃,3,,,,
8846,捭,3,,,,
8847,掄,3,,,,
8848,揬,3,,,,
8849,揹,3,,,,
8850,搘,3,,,,
8851,擐,3,,,,
8852,擗,3,,,,
8853,斾,3,,,,
8854,旖,3,,,,
8855,昡,3,,,,
8856,晫,3,,,,
8857,晵,3,,,,
8858,晿,3,,,,
8859,暒,3,,,,
8860,曀,3,,,,
8861,枼,3,,,,
8862,柆,3,,,,
8863,柛,3,,,,
8864,柹,3,,,,
8865,栬,3,,,,
8866,桅,3,,,,
8867,桕,3,,,,
8868,桗,3,,,,
8869,桯,3,,,,
8870,梈,3,,,,
8871,梴,3,,,,
8872,棨,3,,,,
8873,椶,3,,,,
8874,楱,3,,,,
8875,榥,3,,,,
8876,榷,3,,,,
8877,槩,3,,,,
8878,檿,3,,,,
8879,櫜,3,,,,
8880,歒,3,,,,
8881,氊,3,,,,
8882,汔,3,,,,
8883,汢,3,,,,
8884,沄,3,,,,
8885,泍,3,,,,
8886,泬,3,,,,
8887,洿,3,,,,
8888,涍,3,,,,
8889,涘,3,,,,
8890,涷,3,,,,
8891,涽,3,,,,
8892,淖,3,,,,
8893,淠,3,,,,
8894,淥,3,,,,
8895,湜,3,,,,
8896,湽,3,,,,
8897,溓,3,,,,
8898,潚,3,,,,
8899,潝,3,,,,
8900,濇,3,,,,
8901,焅,3,,,,
8902,焞,3,,,,
8903,煁,3,,,,
8904,熅,3,,,,
8905,熯,3,,,,
8906,爫,3,,,,
8907,牣,3,,,,
8908,狺,3,,,,
8909,猘,3,,,,
8910,猙,3,,,,
8911,猻,3,,,,
8912,獯,3,,,,
8913,玎,3,,,,
8914,玼,3,,,,
8915,珒,3,,,,
8916,琁,3,,,,
8917,琫,3,,,,
8918,瑨,3,,,,
8919,瑭,3,,,,
8920,瑮,3,,,,
8921,疐,3,,,,
8922,疴,3,,,,
8923,疺,3,,,,
8924,痯,3,,,,
8925,痳,3,,,,
8926,瘣,3,,,,
8927,癁,3,,,,
8928,皕,3,,,,
8929,皞,3,,,,
8930,皦,3,,,,
8931,矑,3,,,,
8932,矟,3,,,,
8933,矰,3,,,,
8934,磤,3,,,,
8935,礱,3,,,,
8936,秏,3,,,,
8937,稌,3,,,,
8938,穄,3,,,,
8939,穖,3,,,,
8940,穧,3,,,,
8941,窅,3,,,,
8942,窆,3,,,,
8943,窹,3,,,,
8944,竧,3,,,,
8945,竩,3,,,,
8946,竰,3,,,,
8947,笂,3,,,,
8948,笒,3,,,,
8949,笫,3,,,,
8950,筳,3,,,,
8951,篊,3,,,,
8952,籊,3,,,,
8953,粦,3,,,,
8954,糓,3,,,,
8955,綋,3,,,,
8956,緆,3,,,,
8957,緥,3,,,,
8958,縜,3,,,,
8959,繎,3,,,,
8960,繸,3,,,,
8961,纆,3,,,,
8962,纇,3,,,,
8963,纑,3,,,,
8964,缻,3,,,,
8965,罎,3,,,,
8966,罭,3,,,,
8967,羋,3,,,,
8968,羦,3,,,,
8969,脃,3,,,,
8970,腩,3,,,,
8971,膋,3,,,,
8972,膸,3,,,,
8973,舄,3,,,,
8974,舺,3,,,,
8975,芀,3,,,,
8976,芨,3,,,,
8977,芰,3,,,,
8978,芴,3,,,,
8979,芼,3,,,,
8980,苕,3,,,,
8981,茁,3,,,,
8982,茋,3,,,,
8983,茖,3,,,,
8984,菉,3,,,,
8985,菔,3,,,,
8986,菪,3,,,,
8987,菹,3,,,,
8988,葙,3,,,,
8989,葹,3,,,,
8990,蒅,3,,,,
8991,蒨,3,,,,
8992,蓯,3,,,,
8993,蔾,3,,,,
8994,薼,3,,,,
8995,蚹,3,,,,
8996,蜎,3,,,,
8997,蜣,3,,,,
8998,蜼,3,,,,
8999,螘,3,,,,
9000,蟊,3,,,,
9001,蟐,3,,,,
9002,蟖,3,,,,
9003,蟪,3,,,,
9004,蟳,3,,,,
9005,蠲,3,,,,
9006,蠼,3,,,,
9007,衊,3,,,,
9008,裌,3,,,,
9009,裛,3,,,,
9010,襀,3,,,,
9011,襽,3,,,,
9012,訷,3,,,,
9013,謍,3,,,,
9014,譶,3,,,,
9015,讁,3,,,,
9016,賒,3,,,,
9017,赬,3,,,,
9018,趫,3,,,,
9019,趵,3,,,,
9020,跈,3,,,,
9021,踖,3,,,,
9022,踧,3,,,,
9023,蹢,3,,,,
9024,蹵,3,,,,
9025,躂,3,,,,
9026,躐,3,,,,
9027,躛,3,,,,
9028,迀,3,,,,
9029,迵,3,,,,
9030,鄅,3,,,,
9031,鄞,3,,,,
9032,酡,3,,,,
9033,酴,3,,,,
9034,醅,3,,,,
9035,醊,3,,,,
9036,醑,3,,,,
9037,醓,3,,,,
9038,醮,3,,,,
9039,醵,3,,,,
9040,醽,3,,,,
9041,鈊,3,,,,
9042,鈣,3,,,,
9043,鉎,3,,,,
9044,鉘,3,,,,
9045,銉,3,,,,
9046,鋈,3,,,,
9047,鋙,3,,,,
9048,錍,3,,,,
9049,錧,3,,,,
9050,鍑,3,,,,
9051,鍳,3,,,,
9052,鍺,3,,,,
9053,鎤,3,,,,
9054,鎶,3,,,,
9055,鏥,3,,,,
9056,閴,3,,,,
9057,闤,3,,,,
9058,阝,3,,,,
9059,陁,3,,,,
9060,隥,3,,,,
9061,靘,3,,,,
9062,鞚,3,,,,
9063,頜,3,,,,
9064,顢,3,,,,
9065,飋,3,,,,
9066,饈,3,,,,
9067,馣,3,,,,
9068,駃,3,,,,
9069,騃,3,,,,
9070,騄,3,,,,
9071,騠,3,,,,
9072,騧,3,,,,
9073,髥,3,,,,
9074,髬,3,,,,
9075,鬈,3,,,,
9076,鬠,3,,,,
9077,魣,3,,,,
9078,鮦,3,,,,
9079,鮲,3,,,,
9080,鯑,3,,,,
9081,鯥,3,,,,
9082,鯫,3,,,,
9083,鰙,3,,,,
9084,鱖,3,,,,
9085,鱝,3,,,,
9086,鱮,3,,,,
9087,鱺,3,,,,
9088,鵊,3,,,,
9089,鵪,3,,,,
9090,鵳,3,,,,
9091,鶤,3,,,,
9092,鷰,3,,,,
9093,鸐,3,,,,
9094,麇,3,,,,
9095,鼂,3,,,,
9096,鼒,3,,,,
9097,齓,3,,,,
9098,㖨,2,,,,
9099,㗚,2,,,,
9100,㚙,2,,,,
9101,㟁,2,,,,
9102,㬎,2,,,,
9103,㹨,2,,,,
9104,㺊,2,,,,
9105,㽵,2,,,,
9106,䆴,2,,,,
9107,䉤,2,,,,
9108,䌫,2,,,,
9109,䏮,2,,,,
9110,䑛,2,,,,
9111,䙁,2,,,,
9112,䦰,2,,,,
9113,䭾,2,,,,
9114,丌,2,,,,
9115,乹,2,,,,
9116,伵,2,,,,
9117,侐,2,,,,
9118,侒,2,,,,
9119,俀,2,,,,
9120,倁,2,,,,
9121,倂,2,,,,
9122,倛,2,,,,
9123,偁,2,,,,
9124,偓,2,,,,
9125,偟,2,,,,
9126,偦,2,,,,
9127,僯,2,,,,
9128,僰,2,,,,
9129,僶,2,,,,
9130,儎,2,,,,
9131,兠,2,,,,
9132,冘,2,,,,
9133,刵,2,,,,
9134,劌,2,,,,
9135,劚,2,,,,
9136,劬,2,,,,
9137,勈,2,,,,
9138,勻,2,,,,
9139,匊,2,,,,
9140,厽,2,,,,
9141,叕,2,,,,
9142,吂,2,,,,
9143,呏,2,,,,
9144,咅,2,,,,
9145,咉,2,,,,
9146,哊,2,,,,
9147,唪,2,,,,
9148,喒,2,,,,
9149,嗛,2,,,,
9150,嗩,2,,,,
9151,嘊,2,,,,
9152,嘑,2,,,,
9153,嘒,2,,,,
9154,噀,2,,,,
9155,噇,2,,,,
9156,嚋,2,,,,
9157,嚧,2,,,,
9158,嚫,2,,,,
9159,嚲,2,,,,
9160,囙,2,,,,
9161,囜,2,,,,
9162,圊,2,,,,
9163,圸,2,,,,
9164,坧,2,,,,
9165,坺,2,,,,
9166,坻,2,,,,
9167,垁,2,,,,
9168,垗,2,,,,
9169,垞,2,,,,
9170,垩,2,,,,
9171,埗,2,,,,
9172,埻,2,,,,
9173,堄,2,,,,
9174,塟,2,,,,
9175,塧,2,,,,
9176,墈,2,,,,
9177,墔,2,,,,
9178,墦,2,,,,
9179,壄,2,,,,
9180,壖,2,,,,
9181,壩,2,,,,
9182,夅,2,,,,
9183,夌,2,,,,
9184,奵,2,,,,
9185,娀,2,,,,
9186,媱,2,,,,
9187,媺,2,,,,
9188,嬙,2,,,,
9189,宼,2,,,,
9190,尗,2,,,,
9191,尩,2,,,,
9192,岧,2,,,,
9193,峲,2,,,,
9194,崒,2,,,,
9195,崠,2,,,,
9196,嵕,2,,,,
9197,嵾,2,,,,
9198,嶧,2,,,,
9199,幤,2,,,,
9200,庪,2,,,,
9201,庱,2,,,,
9202,庳,2,,,,
9203,廌,2,,,,
9204,廱,2,,,,
9205,彛,2,,,,
9206,彵,2,,,,
9207,彸,2,,,,
9208,彾,2,,,,
9209,忬,2,,,,
9210,忭,2,,,,
9211,恖,2,,,,
9212,恡,2,,,,
9213,悢,2,,,,
9214,悱,2,,,,
9215,愂,2,,,,
9216,愞,2,,,,
9217,愢,2,,,,
9218,慅,2,,,,
9219,慲,2,,,,
9220,憀,2,,,,
9221,憒,2,,,,
9222,憹,2,,,,
9223,懝,2,,,,
9224,懨,2,,,,
9225,戱,2,,,,
9226,戹,2,,,,
9227,挘,2,,,,
9228,挶,2,,,,
9229,挼,2,,,,
9230,捴,2,,,,
9231,捽,2,,,,
9232,掽,2,,,,
9233,揕,2,,,,
9234,揳,2,,,,
9235,搊,2,,,,
9236,搤,2,,,,
9237,搽,2,,,,
9238,摝,2,,,,
9239,摡,2,,,,
9240,摽,2,,,,
9241,撦,2,,,,
9242,敒,2,,,,
9243,斲,2,,,,
9244,斳,2,,,,
9245,斵,2,,,,
9246,旎,2,,,,
9247,旲,2,,,,
9248,昞,2,,,,
9249,昷,2,,,,
9250,晈,2,,,,
9251,晙,2,,,,
9252,晪,2,,,,
9253,晭,2,,,,
9254,晹,2,,,,
9255,暤,2,,,,
9256,杇,2,,,,
9257,杶,2,,,,
9258,枛,2,,,,
9259,枰,2,,,,
9260,柙,2,,,,
9261,柺,2,,,,
9262,栻,2,,,,
9263,桫,2,,,,
9264,梖,2,,,,
9265,梜,2,,,,
9266,梥,2,,,,
9267,棬,2,,,,
9268,椃,2,,,,
9269,椢,2,,,,
9270,椦,2,,,,
9271,楥,2,,,,
9272,楬,2,,,,
9273,楾,2,,,,
9274,槀,2,,,,
9275,槏,2,,,,
9276,樾,2,,,,
9277,橲,2,,,,
9278,檆,2,,,,
9279,檋,2,,,,
9280,檥,2,,,,
9281,檽,2,,,,
9282,櫰,2,,,,
9283,櫱,2,,,,
9284,歘,2,,,,
9285,歬,2,,,,
9286,歮,2,,,,
9287,殕,2,,,,
9288,殣,2,,,,
9289,殨,2,,,,
9290,殫,2,,,,
9291,氉,2,,,,
9292,汍,2,,,,
9293,汫,2,,,,
9294,汯,2,,,,
9295,汸,2,,,,
9296,泏,2,,,,
9297,泖,2,,,,
9298,洚,2,,,,
9299,浞,2,,,,
9300,浟,2,,,,
9301,涊,2,,,,
9302,涹,2,,,,
9303,淰,2,,,,
9304,渀,2,,,,
9305,渹,2,,,,
9306,湔,2,,,,
9307,湗,2,,,,
9308,漯,2,,,,
9309,潠,2,,,,
9310,澂,2,,,,
9311,澋,2,,,,
9312,澥,2,,,,
9313,濞,2,,,,
9314,瀍,2,,,,
9315,瀼,2,,,,
9316,煐,2,,,,
9317,爇,2,,,,
9318,牓,2,,,,
9319,牞,2,,,,
9320,牫,2,,,,
9321,牯,2,,,,
9322,牸,2,,,,
9323,犱,2,,,,
9324,獃,2,,,,
9325,獩,2,,,,
9326,珅,2,,,,
9327,珹,2,,,,
9328,琭,2,,,,
9329,瑱,2,,,,
9330,璁,2,,,,
9331,璅,2,,,,
9332,璑,2,,,,
9333,瓰,2,,,,
9334,甧,2,,,,
9335,甶,2,,,,
9336,畋,2,,,,
9337,痃,2,,,,
9338,痗,2,,,,
9339,痠,2,,,,
9340,瘏,2,,,,
9341,癃,2,,,,
9342,癕,2,,,,
9343,皛,2,,,,
9344,皤,2,,,,
9345,盁,2,,,,
9346,盋,2,,,,
9347,眤,2,,,,
9348,眽,2,,,,
9349,睗,2,,,,
9350,睘,2,,,,
9351,睞,2,,,,
9352,瞢,2,,,,
9353,瞮,2,,,,
9354,矸,2,,,,
9355,硌,2,,,,
9356,硜,2,,,,
9357,硪,2,,,,
9358,碡,2,,,,
9359,磖,2,,,,
9360,礜,2,,,,
9361,祼,2,,,,
9362,秇,2,,,,
9363,稂,2,,,,
9364,稞,2,,,,
9365,穠,2,,,,
9366,穭,2,,,,
9367,窀,2,,,,
9368,窞,2,,,,
9369,窾,2,,,,
9370,箄,2,,,,
9371,箎,2,,,,
9372,箟,2,,,,
9373,篂,2,,,,
9374,篪,2,,,,
9375,篾,2,,,,
9376,簆,2,,,,
9377,簉,2,,,,
9378,簙,2,,,,
9379,簺,2,,,,
9380,籝,2,,,,
9381,粫,2,,,,
9382,粻,2,,,,
9383,粿,2,,,,
9384,糘,2,,,,
9385,糝,2,,,,
9386,絰,2,,,,
9387,綖,2,,,,
9388,綳,2,,,,
9389,綷,2,,,,
9390,緎,2,,,,
9391,緺,2,,,,
9392,繟,2,,,,
9393,罇,2,,,,
9394,罝,2,,,,
9395,罽,2,,,,
9396,羀,2,,,,
9397,羗,2,,,,
9398,耠,2,,,,
9399,耡,2,,,,
9400,耵,2,,,,
9401,耺,2,,,,
9402,肁,2,,,,
9403,肈,2,,,,
9404,肧,2,,,,
9405,胊,2,,,,
9406,胍,2,,,,
9407,胠,2,,,,
9408,脠,2,,,,
9409,腁,2,,,,
9410,舓,2,,,,
9411,舮,2,,,,
9412,艽,2,,,,
9413,芉,2,,,,
9414,芔,2,,,,
9415,芛,2,,,,
9416,芤,2,,,,
9417,苢,2,,,,
9418,茝,2,,,,
9419,荄,2,,,,
9420,荇,2,,,,
9421,荓,2,,,,
9422,荚,2,,,,
9423,莔,2,,,,
9424,莾,2,,,,
9425,菶,2,,,,
9426,萆,2,,,,
9427,萹,2,,,,
9428,葠,2,,,,
9429,蓌,2,,,,
9430,蔌,2,,,,
9431,蔤,2,,,,
9432,蕞,2,,,,
9433,藘,2,,,,
9434,藳,2,,,,
9435,虀,2,,,,
9436,蚱,2,,,,
9437,蛁,2,,,,
9438,蛬,2,,,,
9439,蜲,2,,,,
9440,蝍,2,,,,
9441,蝥,2,,,,
9442,螉,2,,,,
9443,螣,2,,,,
9444,螬,2,,,,
9445,螵,2,,,,
9446,蟟,2,,,,
9447,蟣,2,,,,
9448,蠇,2,,,,
9449,蠚,2,,,,
9450,蠮,2,,,,
9451,裍,2,,,,
9452,裠,2,,,,
9453,裧,2,,,,
9454,裼,2,,,,
9455,褍,2,,,,
9456,襅,2,,,,
9457,襏,2,,,,
9458,襒,2,,,,
9459,襚,2,,,,
9460,襢,2,,,,
9461,覟,2,,,,
9462,觶,2,,,,
9463,訠,2,,,,
9464,訽,2,,,,
9465,諉,2,,,,
9466,諕,2,,,,
9467,諟,2,,,,
9468,諬,2,,,,
9469,譒,2,,,,
9470,讞,2,,,,
9471,豋,2,,,,
9472,賵,2,,,,
9473,賸,2,,,,
9474,贃,2,,,,
9475,贒,2,,,,
9476,赮,2,,,,
9477,趍,2,,,,
9478,趐,2,,,,
9479,趯,2,,,,
9480,趼,2,,,,
9481,踁,2,,,,
9482,踅,2,,,,
9483,踦,2,,,,
9484,蹝,2,,,,
9485,蹺,2,,,,
9486,軨,2,,,,
9487,輐,2,,,,
9488,輶,2,,,,
9489,辠,2,,,,
9490,迋,2,,,,
9491,迕,2,,,,
9492,迠,2,,,,
9493,迮,2,,,,
9494,逷,2,,,,
9495,邠,2,,,,
9496,郴,2,,,,
9497,鄶,2,,,,
9498,鄽,2,,,,
9499,酇,2,,,,
9500,酏,2,,,,
9501,醻,2,,,,
9502,釃,2,,,,
9503,釽,2,,,,
9504,鉥,2,,,,
9505,鉯,2,,,,
9506,鉹,2,,,,
9507,鉿,2,,,,
9508,銊,2,,,,
9509,銧,2,,,,
9510,銼,2,,,,
9511,鋗,2,,,,
9512,錷,2,,,,
9513,鍚,2,,,,
9514,鍭,2,,,,
9515,鎩,2,,,,
9516,鏁,2,,,,
9517,鏉,2,,,,
9518,鐂,2,,,,
9519,鐇,2,,,,
9520,鐉,2,,,,
9521,鐱,2,,,,
9522,钄,2,,,,
9523,閈,2,,,,
9524,閫,2,,,,
9525,閿,2,,,,
9526,闠,2,,,,
9527,阥,2,,,,
9528,阦,2,,,,
9529,阺,2,,,,
9530,陔,2,,,,
9531,隑,2,,,,
9532,隚,2,,,,
9533,隽,2,,,,
9534,霡,2,,,,
9535,靃,2,,,,
9536,靎,2,,,,
9537,鞖,2,,,,
9538,鞾,2,,,,
9539,韛,2,,,,
9540,韡,2,,,,
9541,頥,2,,,,
9542,顇,2,,,,
9543,顦,2,,,,
9544,餚,2,,,,
9545,餤,2,,,,
9546,餲,2,,,,
9547,餻,2,,,,
9548,馝,2,,,,
9549,馺,2,,,,
9550,馿,2,,,,
9551,騌,2,,,,
9552,驝,2,,,,
9553,髐,2,,,,
9554,髞,2,,,,
9555,髧,2,,,,
9556,髳,2,,,,
9557,鬎,2,,,,
9558,魡,2,,,,
9559,鮇,2,,,,
9560,鯷,2,,,,
9561,鯽,2,,,,
9562,鰘,2,,,,
9563,鰧,2,,,,
9564,鱅,2,,,,
9565,鱔,2,,,,
9566,鱜,2,,,,
9567,鱞,2,,,,
9568,鱷,2,,,,
9569,鱻,2,,,,
9570,鴯,2,,,,
9571,鴰,2,,,,
9572,鶓,2,,,,
9573,鶬,2,,,,
9574,鷖,2,,,,
9575,鷫,2,,,,
9576,鸙,2,,,,
9577,麏,2,,,,
9578,黭,2,,,,
9579,鼲,2,,,,
9580,㑨,1,,,,
9581,㒵,1,,,,
9582,㕣,1,,,,
9583,㘅,1,,,,
9584,㘔,1,,,,
9585,㝬,1,,,,
9586,㟢,1,,,,
9587,㠯,1,,,,
9588,㡀,1,,,,
9589,㥯,1,,,,
9590,㳃,1,,,,
9591,㴑,1,,,,
9592,㴞,1,,,,
9593,㸿,1,,,,
9594,㺔,1,,,,
9595,㿗,1,,,,
9596,䂓,1,,,,
9597,䄃,1,,,,
9598,䐢,1,,,,
9599,䗥,1,,,,
9600,䙥,1,,,,
9601,䨄,1,,,,
9602,䯂,1,,,,
9603,丬,1,,,,
9604,丯,1,,,,
9605,丷,1,,,,
9606,乣,1,,,,
9607,亗,1,,,,
9608,亼,1,,,,
9609,仚,1,,,,
9610,仯,1,,,,
9611,仱,1,,,,
9612,仳,1,,,,
9613,仾,1,,,,
9614,伮,1,,,,
9615,佋,1,,,,
9616,侉,1,,,,
9617,侞,1,,,,
9618,俽,1,,,,
9619,倓,1,,,,
9620,倮,1,,,,
9621,偅,1,,,,
9622,偠,1,,,,
9623,偰,1,,,,
9624,偱,1,,,,
9625,傈,1,,,,
9626,傡,1,,,,
9627,僄,1,,,,
9628,僌,1,,,,
9629,僐,1,,,,
9630,僓,1,,,,
9631,儇,1,,,,
9632,儌,1,,,,
9633,儍,1,,,,
9634,儗,1,,,,
9635,儱,1,,,,
9636,兓,1,,,,
9637,兦,1,,,,
9638,冃,1,,,,
9639,冾,1,,,,
9640,凓,1,,,,
9641,凔,1,,,,
9642,刓,1,,,,
9643,刱,1,,,,
9644,剠,1,,,,
9645,劄,1,,,,
9646,劊,1,,,,
9647,劯,1,,,,
9648,劸,1,,,,
9649,劺,1,,,,
9650,勐,1,,,,
9651,匃,1,,,,
9652,匇,1,,,,
9653,匛,1,,,,
9654,匥,1,,,,
9655,匭,1,,,,
9656,匵,1,,,,
9657,卙,1,,,,
9658,卣,1,,,,
9659,厃,1,,,,
9660,厎,1,,,,
9661,叁,1,,,,
9662,叚,1,,,,
9663,叞,1,,,,
9664,叧,1,,,,
9665,吿,1,,,,
9666,呤,1,,,,
9667,呧,1,,,,
9668,呩,1,,,,
9669,呭,1,,,,
9670,呮,1,,,,
9671,咃,1,,,,
9672,咑,1,,,,
9673,咟,1,,,,
9674,咠,1,,,,
9675,哠,1,,,,
9676,哯,1,,,,
9677,哱,1,,,,
9678,哶,1,,,,
9679,哾,1,,,,
9680,唁,1,,,,
9681,唈,1,,,,
9682,唌,1,,,,
9683,唍,1,,,,
9684,唕,1,,,,
9685,唶,1,,,,
9686,唻,1,,,,
9687,啅,1,,,,
9688,啘,1,,,,
9689,啚,1,,,,
9690,啛,1,,,,
9691,啠,1,,,,
9692,啽,1,,,,
9693,啿,1,,,,
9694,喎,1,,,,
9695,喓,1,,,,
9696,喗,1,,,,
9697,嗋,1,,,,
9698,嗌,1,,,,
9699,嗘,1,,,,
9700,嗮,1,,,,
9701,嗱,1,,,,
9702,嗸,1,,,,
9703,嘇,1,,,,
9704,嘙,1,,,,
9705,嘨,1,,,,
9706,嘳,1,,,,
9707,嘵,1,,,,
9708,嘼,1,,,,
9709,嘽,1,,,,
9710,噃,1,,,,
9711,噄,1,,,,
9712,噆,1,,,,
9713,噋,1,,,,
9714,噍,1,,,,
9715,噏,1,,,,
9716,噡,1,,,,
9717,噣,1,,,,
9718,噵,1,,,,
9719,嚄,1,,,,
9720,嚈,1,,,,
9721,嚌,1,,,,
9722,嚝,1,,,,
9723,嚦,1,,,,
9724,嚱,1,,,,
9725,嚾,1,,,,
9726,囅,1,,,,
9727,囋,1,,,,
9728,囌,1,,,,
9729,囏,1,,,,
9730,囐,1,,,,
9731,囝,1,,,,
9732,囟,1,,,,
9733,囡,1,,,,
9734,囥,1,,,,
9735,囦,1,,,,
9736,囶,1,,,,
9737,圇,1,,,,
9738,圌,1,,,,
9739,圑,1,,,,
9740,圚,1,,,,
9741,圛,1,,,,
9742,圝,1,,,,
9743,圢,1,,,,
9744,圤,1,,,,
9745,圥,1,,,,
9746,圪,1,,,,
9747,圬,1,,,,
9748,圯,1,,,,
9749,圽,1,,,,
9750,圿,1,,,,
9751,坅,1,,,,
9752,坆,1,,,,
9753,坌,1,,,,
9754,坒,1,,,,
9755,坙,1,,,,
9756,坢,1,,,,
9757,坥,1,,,,
9758,坮,1,,,,
9759,坱,1,,,,
9760,坹,1,,,,
9761,坾,1,,,,
9762,垌,1,,,,
9763,垟,1,,,,
9764,垡,1,,,,
9765,垧,1,,,,
9766,垨,1,,,,
9767,垽,1,,,,
9768,埏,1,,,,
9769,埝,1,,,,
9770,埞,1,,,,
9771,埦,1,,,,
9772,埧,1,,,,
9773,埩,1,,,,
9774,埾,1,,,,
9775,堃,1,,,,
9776,堌,1,,,,
9777,堍,1,,,,
9778,堛,1,,,,
9779,堟,1,,,,
